model,step,loss
conv_plus_iir_frozen,65,0.006152024492621422
conv_plus_iir_frozen,66,0.006046426482498646
conv_plus_iir_frozen,67,0.006099998485296965
conv_plus_iir_frozen,68,0.006243725307285786
conv_plus_iir_frozen,69,0.006337824277579784
conv_plus_iir_frozen,70,0.0061529758386313915
conv_plus_iir_frozen,71,0.006188076920807362
conv_plus_iir_frozen,72,0.005994099657982588
conv_plus_iir_frozen,73,0.005811759736388922
conv_plus_iir_frozen,74,0.0061860703863203526
conv_plus_iir_frozen,75,0.006231228820979595
conv_plus_iir_frozen,76,0.006180871278047562
conv_plus_iir_frozen,77,0.0060265325009822845
conv_plus_iir_frozen,78,0.006286486517637968
conv_plus_iir_frozen,79,0.0059173833578825
conv_plus_iir_frozen,80,0.006152244284749031
conv_plus_iir_frozen,81,0.0059412443079054356
conv_plus_iir_frozen,82,0.006216726265847683
conv_plus_iir_frozen,83,0.006200266070663929
conv_plus_iir_frozen,84,0.005906411446630955
conv_plus_iir_frozen,85,0.006225236691534519
conv_plus_iir_frozen,86,0.0061657321639359
conv_plus_iir_frozen,87,0.006076255347579718
conv_plus_iir_frozen,88,0.005947303492575884
conv_plus_iir_frozen,89,0.0059070950374007225
conv_plus_iir_frozen,90,0.006131459027528763
conv_plus_iir_frozen,91,0.006194012239575386
conv_plus_iir_frozen,92,0.006114869844168425
conv_plus_iir_frozen,93,0.0062539721839129925
conv_plus_iir_frozen,94,0.006182187236845493
conv_plus_iir_frozen,95,0.006202044431120157
conv_plus_iir_frozen,96,0.006285017356276512
conv_plus_iir_frozen,97,0.00628771772608161
conv_plus_iir_frozen,98,0.006202053744345903
conv_plus_iir_frozen,99,0.006204178091138601
conv_plus_iir_frozen,100,0.006173255387693644
conv_plus_iir_frozen,101,0.006163763348013163
conv_plus_iir_frozen,102,0.006123084109276533
conv_plus_iir_frozen,103,0.006262887269258499
conv_plus_iir_frozen,104,0.006262058392167091
conv_plus_iir_frozen,105,0.0059730494394898415
conv_plus_iir_frozen,106,0.006210989318788052
conv_plus_iir_frozen,107,0.005934139713644981
conv_plus_iir_frozen,108,0.006187164690345526
conv_plus_iir_frozen,109,0.006086193025112152
conv_plus_iir_frozen,110,0.006160038523375988
conv_plus_iir_frozen,111,0.006021138280630112
conv_plus_iir_frozen,112,0.006208142265677452
conv_plus_iir_frozen,113,0.006196030415594578
conv_plus_iir_frozen,114,0.006183295045047998
conv_plus_iir_frozen,115,0.006047544069588184
conv_plus_iir_frozen,116,0.0060349116101861
conv_plus_iir_frozen,117,0.005967691540718079
conv_plus_iir_frozen,118,0.006087691523134708
conv_plus_iir_frozen,119,0.006054449826478958
conv_plus_iir_frozen,120,0.006199117749929428
conv_plus_iir_frozen,121,0.00587903568521142
conv_plus_iir_frozen,122,0.006197515409439802
conv_plus_iir_frozen,123,0.006136740557849407
conv_plus_iir_frozen,124,0.006224644370377064
conv_plus_iir_frozen,125,0.005965462885797024
conv_plus_iir_frozen,126,0.006139151751995087
conv_plus_iir_frozen,127,0.006074103992432356
conv_plus_iir_frozen,128,0.00593691598623991
conv_plus_iir_frozen,129,0.006300755310803652
conv_plus_iir_frozen,130,0.006084437482059002
conv_plus_iir_frozen,131,0.006131001282483339
conv_plus_iir_frozen,132,0.0061559295281767845
conv_plus_iir_frozen,133,0.0059981755912303925
conv_plus_iir_frozen,134,0.006226886995136738
conv_plus_iir_frozen,135,0.006193332839757204
conv_plus_iir_frozen,136,0.006205433048307896
conv_plus_iir_frozen,137,0.0062219006940722466
conv_plus_iir_frozen,138,0.006217112764716148
conv_plus_iir_frozen,139,0.006097344681620598
conv_plus_iir_frozen,140,0.006278561428189278
conv_plus_iir_frozen,141,0.006223725620657206
conv_plus_iir_frozen,142,0.006161050871014595
conv_plus_iir_frozen,143,0.00619885977357626
conv_plus_iir_frozen,144,0.006072182208299637
conv_plus_iir_frozen,145,0.006189669482409954
conv_plus_iir_frozen,146,0.006270134821534157
conv_plus_iir_frozen,147,0.006192618049681187
conv_plus_iir_frozen,148,0.006055616308003664
conv_plus_iir_frozen,149,0.006183447316288948
conv_plus_iir_frozen,150,0.006085023749619722
conv_plus_iir_frozen,151,0.006210854277014732
conv_plus_iir_frozen,152,0.006137311924248934
conv_plus_iir_frozen,153,0.006105165462940931
conv_plus_iir_frozen,154,0.006080344785004854
conv_plus_iir_frozen,155,0.006290901452302933
conv_plus_iir_frozen,156,0.0061719464138150215
conv_plus_iir_frozen,157,0.006135780364274979
conv_plus_iir_frozen,158,0.006128453649580479
conv_plus_iir_frozen,159,0.006070269271731377
conv_plus_iir_frozen,160,0.006197686307132244
conv_plus_iir_frozen,161,0.00602060416713357
conv_plus_iir_frozen,162,0.006179355550557375
conv_plus_iir_frozen,163,0.006333047524094582
conv_plus_iir_frozen,164,0.006290605757385492
conv_plus_iir_frozen,165,0.006134140305221081
conv_plus_iir_frozen,166,0.006142904050648212
conv_plus_iir_frozen,167,0.0059046330861747265
conv_plus_iir_frozen,168,0.006128933280706406
conv_plus_iir_frozen,169,0.00619332492351532
conv_plus_iir_frozen,170,0.006071019917726517
conv_plus_iir_frozen,171,0.006129664368927479
conv_plus_iir_frozen,172,0.006322587374597788
conv_plus_iir_frozen,173,0.006205905694514513
conv_plus_iir_frozen,174,0.006123778410255909
conv_plus_iir_frozen,175,0.006098621059209108
conv_plus_iir_frozen,176,0.006134495139122009
conv_plus_iir_frozen,177,0.00617328891530633
conv_plus_iir_frozen,178,0.0062366146594285965
conv_plus_iir_frozen,179,0.005886133294552565
