model,step,loss
conv_plus_iir_frozen,208,0.005132962949573994
conv_plus_iir_frozen,209,0.004897745326161385
conv_plus_iir_frozen,210,0.004982123151421547
conv_plus_iir_frozen,211,0.004803103394806385
conv_plus_iir_frozen,212,0.005253188777714968
conv_plus_iir_frozen,213,0.004717199597507715
conv_plus_iir_frozen,214,0.005065737757831812
conv_plus_iir_frozen,215,0.005070623941719532
conv_plus_iir_frozen,216,0.004957725293934345
conv_plus_iir_frozen,217,0.005136556923389435
conv_plus_iir_frozen,218,0.005470280535519123
conv_plus_iir_frozen,219,0.004978174343705177
conv_plus_iir_frozen,220,0.0048968130722641945
conv_plus_iir_frozen,221,0.005068614613264799
conv_plus_iir_frozen,222,0.005009839311242104
conv_plus_iir_frozen,223,0.005122692324221134
conv_plus_iir_frozen,224,0.004903423134237528
conv_plus_iir_frozen,225,0.005084850359708071
conv_plus_iir_frozen,226,0.004536432214081287
conv_plus_iir_frozen,227,0.004885891918092966
conv_plus_iir_frozen,228,0.005210149567574263
conv_plus_iir_frozen,229,0.004835951142013073
conv_plus_iir_frozen,230,0.004456343129277229
conv_plus_iir_frozen,231,0.00489431107416749
conv_plus_iir_frozen,232,0.004967980552464724
conv_plus_iir_frozen,233,0.004581059794872999
conv_plus_iir_frozen,234,0.005257746204733849
conv_plus_iir_frozen,235,0.004993766080588102
conv_plus_iir_frozen,236,0.004716509021818638
conv_plus_iir_frozen,237,0.004774943925440311
conv_plus_iir_frozen,238,0.005131963640451431
conv_plus_iir_frozen,239,0.00516514852643013
conv_plus_iir_bank,0,0.005611591041088104
conv_plus_iir_bank,1,0.005212387535721064
conv_plus_iir_bank,2,0.004881539382040501
conv_plus_iir_bank,3,0.005176432430744171
conv_plus_iir_bank,4,0.005162367597222328
conv_plus_iir_bank,5,0.005123869515955448
conv_plus_iir_bank,6,0.005151551216840744
conv_plus_iir_bank,7,0.005654280539602041
conv_plus_iir_bank,8,0.005172251723706722
conv_plus_iir_bank,9,0.005188546143472195
conv_plus_iir_bank,10,0.005107864271849394
conv_plus_iir_bank,11,0.005165474023669958
conv_plus_iir_bank,12,0.005569185130298138
conv_plus_iir_bank,13,0.004748712293803692
conv_plus_iir_bank,14,0.005394266918301582
conv_plus_iir_bank,15,0.005368783138692379
conv_plus_iir_bank,16,0.005053704604506493
conv_plus_iir_bank,17,0.005165887996554375
conv_plus_iir_bank,18,0.00542930793017149
conv_plus_iir_bank,19,0.005428589414805174
conv_plus_iir_bank,20,0.0053169094026088715
conv_plus_iir_bank,21,0.0054091354832053185
conv_plus_iir_bank,22,0.005242027807980776
conv_plus_iir_bank,23,0.0055512357503175735
conv_plus_iir_bank,24,0.0052453335374593735
conv_plus_iir_bank,25,0.004973058123141527
conv_plus_iir_bank,26,0.005067041143774986
conv_plus_iir_bank,27,0.005124011542648077
conv_plus_iir_bank,28,0.005420854315161705
conv_plus_iir_bank,29,0.005331581458449364
conv_plus_iir_bank,30,0.005479289218783379
conv_plus_iir_bank,31,0.005093725398182869
conv_plus_iir_bank,32,0.005520741455256939
conv_plus_iir_bank,33,0.005071563180536032
conv_plus_iir_bank,34,0.005019312724471092
conv_plus_iir_bank,35,0.005723302252590656
conv_plus_iir_bank,36,0.005404352210462093
conv_plus_iir_bank,37,0.005443941336125135
conv_plus_iir_bank,38,0.005357307847589254
conv_plus_iir_bank,39,0.005152652971446514
conv_plus_iir_bank,40,0.0053587136790156364
conv_plus_iir_bank,41,0.005390027537941933
conv_plus_iir_bank,42,0.005094959866255522
conv_plus_iir_bank,43,0.00524104293435812
conv_plus_iir_bank,44,0.0051024844869971275
conv_plus_iir_bank,45,0.005394634325057268
conv_plus_iir_bank,46,0.005374568048864603
conv_plus_iir_bank,47,0.004957642871886492
conv_plus_iir_bank,48,0.005123916547745466
conv_plus_iir_bank,49,0.00518784811720252
conv_plus_iir_bank,50,0.005042847245931625
conv_plus_iir_bank,51,0.005434283055365086
conv_plus_iir_bank,52,0.005082082934677601
conv_plus_iir_bank,53,0.004721630364656448
conv_plus_iir_bank,54,0.005410409532487392
conv_plus_iir_bank,55,0.005117486696690321
conv_plus_iir_bank,56,0.00497388606891036
conv_plus_iir_bank,57,0.00512454379349947
conv_plus_iir_bank,58,0.005405035801231861
conv_plus_iir_bank,59,0.005419856868684292
conv_plus_iir_bank,60,0.005332466214895248
conv_plus_iir_bank,61,0.005030479282140732
conv_plus_iir_bank,62,0.005335642024874687
conv_plus_iir_bank,63,0.004772051237523556
conv_plus_iir_bank,64,0.0051802764646708965
conv_plus_iir_bank,65,0.004864179529249668
conv_plus_iir_bank,66,0.005362808704376221
conv_plus_iir_bank,67,0.005252246279269457
conv_plus_iir_bank,68,0.0053483182564377785
conv_plus_iir_bank,69,0.005328074097633362
conv_plus_iir_bank,70,0.005125266034156084
conv_plus_iir_bank,71,0.005317450501024723
conv_plus_iir_bank,72,0.005299121607095003
conv_plus_iir_bank,73,0.005427254363894463
conv_plus_iir_bank,74,0.005305867176502943
conv_plus_iir_bank,75,0.00528130866587162
conv_plus_iir_bank,76,0.005433863960206509
conv_plus_iir_bank,77,0.005268965847790241
conv_plus_iir_bank,78,0.005242245737463236
conv_plus_iir_bank,79,0.005089455284178257
conv_plus_iir_bank,80,0.005162143148481846
conv_plus_iir_bank,81,0.004981685429811478
conv_plus_iir_bank,82,0.005335583351552486
conv_plus_iir_bank,83,0.005693735554814339
conv_plus_iir_bank,84,0.005617904011160135
conv_plus_iir_bank,85,0.005138453096151352
conv_plus_iir_bank,86,0.005090838298201561
conv_plus_iir_bank,87,0.005236702971160412
conv_plus_iir_bank,88,0.005298067815601826
conv_plus_iir_bank,89,0.005278849042952061
conv_plus_iir_bank,90,0.005216964520514011
conv_plus_iir_bank,91,0.005458555184304714
conv_plus_iir_bank,92,0.005260799080133438
conv_plus_iir_bank,93,0.005044926889240742
conv_plus_iir_bank,94,0.005434246733784676
conv_plus_iir_bank,95,0.0050751641392707825
conv_plus_iir_bank,96,0.005476771388202906
conv_plus_iir_bank,97,0.005127652082592249
conv_plus_iir_bank,98,0.005449921358376741
conv_plus_iir_bank,99,0.005576751194894314
conv_plus_iir_bank,100,0.005053663160651922
conv_plus_iir_bank,101,0.0051933834329247475
conv_plus_iir_bank,102,0.0050315456464886665
conv_plus_iir_bank,103,0.005433893762528896
conv_plus_iir_bank,104,0.005282493308186531
conv_plus_iir_bank,105,0.005274872295558453
conv_plus_iir_bank,106,0.005232418887317181
conv_plus_iir_bank,107,0.005241198465228081
conv_plus_iir_bank,108,0.0051845405250787735
conv_plus_iir_bank,109,0.005462215282022953
conv_plus_iir_bank,110,0.005237661302089691
conv_plus_iir_bank,111,0.00500175915658474
conv_plus_iir_bank,112,0.0054144831374287605
conv_plus_iir_bank,113,0.005328710190951824
conv_plus_iir_bank,114,0.0053947921842336655
conv_plus_iir_bank,115,0.005273389630019665
conv_plus_iir_bank,116,0.005077357403934002
conv_plus_iir_bank,117,0.005470459349453449
conv_plus_iir_bank,118,0.005086914636194706
conv_plus_iir_bank,119,0.004976879805326462
conv_plus_iir_bank,120,0.004852214362472296
conv_plus_iir_bank,121,0.005247974768280983
conv_plus_iir_bank,122,0.005278380587697029
conv_plus_iir_bank,123,0.0053551532328128815
conv_plus_iir_bank,124,0.005522725638002157
conv_plus_iir_bank,125,0.004996712319552898
conv_plus_iir_bank,126,0.005278987810015678
conv_plus_iir_bank,127,0.005178839433938265
conv_plus_iir_bank,128,0.005236622411757708
conv_plus_iir_bank,129,0.005277532618492842
conv_plus_iir_bank,130,0.005098341032862663
conv_plus_iir_bank,131,0.005418979562819004
conv_plus_iir_bank,132,0.0050329891964793205
conv_plus_iir_bank,133,0.005125442054122686
conv_plus_iir_bank,134,0.005324704572558403
conv_plus_iir_bank,135,0.005534406751394272
conv_plus_iir_bank,136,0.005608430132269859
conv_plus_iir_bank,137,0.005415349267423153
conv_plus_iir_bank,138,0.004745498299598694
conv_plus_iir_bank,139,0.005629714112728834
conv_plus_iir_bank,140,0.005325152073055506
conv_plus_iir_bank,141,0.0051767174154520035
conv_plus_iir_bank,142,0.005235104355961084
conv_plus_iir_bank,143,0.005131593905389309
conv_plus_iir_bank,144,0.005108237266540527
conv_plus_iir_bank,145,0.005007219035178423
conv_plus_iir_bank,146,0.005056319292634726
conv_plus_iir_bank,147,0.005194247700273991
conv_plus_iir_bank,148,0.005474799312651157
conv_plus_iir_bank,149,0.005175039172172546
conv_plus_iir_bank,150,0.005439410917460918
conv_plus_iir_bank,151,0.005452215671539307
conv_plus_iir_bank,152,0.0052589960396289825
conv_plus_iir_bank,153,0.005138215608894825
conv_plus_iir_bank,154,0.005239586345851421
conv_plus_iir_bank,155,0.005133933387696743
conv_plus_iir_bank,156,0.0053338585421442986
conv_plus_iir_bank,157,0.005291304551064968
